代號,名稱,年月,分類,資本適足率,股本,資產,權益,稅前損益,授信總額,存款,放款,權益比率,資產報酬率(稅前),存放比率,催收款,逾期放款,甲類逾期放款,乙類逾期放款,放款(含催收款),逾放比率,備抵呆帳,備抵呆帳覆蓋率,收益總計,費損總計,淨收益,利息收入,利息費用,淨利息總收益比,風險承受性
2836,高雄銀,2009/07,風險承受度稍弱,10.71,5258,175877,9193,-193,135477,151253,125323,5.23,-0.11,82.86,2358,2694,2358,336,127682,2.11,1388,0.52 ,2615,2910,-295,1561,976,-1.983050847,-0.001677309
2837,凱基銀行,2009/07,表現穩健,16.27,27780,147678,17373,-6295,83294,123583,79995,11.76,-4.26,64.73,2656,3098,2134,964,82651,3.75,3725,1.20 ,7142,13435,-6293,4107,1431,-0.425234387,-0.042612982
2838,聯邦銀,2009/07,風險承受度稍弱,8.50,23188,355237,17422,170,174515,291052,164292,4.9,0.05,56.45,4140,4410,4167,243,168432,2.62,1543,0.35 ,7303,8784,-1481,4096,2245,-1.249831195,-0.004169048
2845,遠東銀,2009/07,風險承受度稍弱,11.35,19338,337801,20056,617,223386,283171,204804,5.94,0.18,72.33,3958,4720,4117,603,208761,2.26,2760,0.58 ,8306,7690,616,3857,2097,2.857142857,0.001823559
2847,大眾銀,2009/07,#N/A,#N/A,27293,334844,22758,22,239414,267663,217853,6.8,0.01,81.39,2977,3043,2792,252,220830,1.38,2918,0.96 ,46172,46752,-580,3682,2164,-2.617241379,-0.00173215
2849,安泰銀,2009/07,風險承受度稍弱,10.78,16797,286922,17457,-828,193919,228771,184991,6.08,-0.29,80.86,2566,2628,2290,338,187558,1.4,2662,1.01 ,9444,10513,-1069,3658,2224,-1.341440599,-0.003725751
2857,慶豐銀行,2009/07,#N/A,#N/A,5826,53834,-18973,-782,24459,67451,21128,-35.24,-1.45,31.32,3086,3488,3130,358,24214,14.41,1559,0.45 ,40333,41220,-887,973,816,-0.177001127,-0.016476576
2893,新光銀行,2009/07,風險承受度稍弱,10.90,19578,408482,22033,349,302083,371338,279824,5.39,0.09,75.36,4831,5193,4751,442,284655,1.82,3715,0.72 ,13286,13352,-66,4578,2440,-32.39393939,-0.000161574
28944,中輸銀,2009/07,表現穩健,36.28,12000,85974,18612,300,87217,0,81541,21.65,0.35,0,461,472,472,0,82002,0.58,619,1.31 ,801,765,36,337,171,4.611111111,0.000418731
2895,陽信銀,2009/07,風險承受度稍弱,8.58,12439,224406,10101,-527,165513,199902,156406,4.5,-0.23,78.24,3949,4506,3858,648,160355,2.81,1811,0.40 ,4663,5234,-571,2395,1694,-1.227670753,-0.002544495
2897,王道銀行,2009/07,表現穩健,14.01,23905,107178,24925,1113,71440,59544,59239,23.26,1.04,99.49,544,614,546,68,59783,1.03,642,1.05 ,11816,10869,947,1009,476,0.562829989,0.008835769
5827,華泰銀行,2009/07,風險承受度稍弱,9.95,6447,106835,6630,-87,82135,94597,79942,6.21,-0.08,84.51,1340,1438,1212,226,81282,1.77,731,0.51 ,2892,2982,-90,1289,800,-5.433333333,-0.000842421
5830,三信銀行,2009/07,風險承受度稍弱,11.09,3680,106916,4673,25,79135,97531,76054,4.37,0.02,77.98,1710,2018,1576,442,77765,2.6,948,0.47 ,1711,1693,18,1440,697,41.27777778,0.000168356
5835,國泰世華,2009/07,表現穩健,11.95,52277,1429776,89428,6482,798461,1230972,772174,6.25,0.45,62.73,5401,6268,5367,901,777575,0.81,6946,1.11 ,39234,35274,3960,12347,5815,1.649494949,0.002769665
5836,台北富邦銀,2009/07,風險承受度稍弱,10.93,43590,1302229,80236,4602,868842,1045486,807345,6.16,0.35,77.22,4961,5146,5114,32,812305,0.63,4235,0.82 ,33274,29522,3752,10814,5725,1.356343284,0.002881214
5838,華銀,2009/07,風險承受度稍弱,11.49,37809,1679771,81150,2782,1112795,1447616,1044854,4.83,0.17,72.18,21236,21019,19062,1956,1066090,1.97,10946,0.52 ,25980,24774,1206,15984,7716,6.855721393,0.000717955
5841,中信銀,2009/07,表現穩健,14.16,75103,1619666,116823,-960,900980,1210689,842283,7.21,-0.06,69.57,6708,7833,6958,875,848991,0.92,9501,1.21 ,31952,35590,-3638,13913,6203,-2.119296317,-0.002246142
5843,兆豐商銀,2009/07,表現穩健,11.79,64110,2391193,149775,8344,1434062,1493161,1266507,6.26,0.35,84.82,13431,14909,13838,1071,1279938,1.16,13499,0.91 ,25406,22765,2641,13061,6345,2.542976145,0.00110447
5844,一銀,2009/07,風險承受度稍弱,11.17,48290,1870453,88143,3866,1170008,1488155,1116364,4.71,0.21,75.02,17470,17591,16013,1578,1133835,1.55,9677,0.55 ,80759,78732,2027,14254,7455,3.354218056,0.001083695
5847,玉山銀,2009/07,風險承受度稍弱,10.56,31824,907715,47921,1367,559212,736339,543911,5.28,0.15,73.87,4328,4679,4364,315,548239,0.85,3584,0.77 ,13346,12798,548,8120,4556,6.503649635,0.000603714
5848,台新銀,2009/07,風險承受度稍弱,10.63,41750,839094,43858,1959,526283,698575,501281,5.23,0.23,71.76,5299,5341,4167,1173,506580,1.05,9049,1.69 ,20640,19711,929,9885,5051,5.203444564,0.001107147
5849,永豐銀行,2009/07,風險承受度稍弱,11.60,44818,973334,56722,449,621100,808104,598182,5.83,0.05,74.02,6763,7686,7459,227,604946,1.27,5461,0.71 ,40396,40626,-230,8625,5143,-15.13913043,-0.000236301
5850,日盛銀行,2009/07,風險承受度稍弱,10.75,12046,197854,11809,-5966,121970,173713,117528,5.97,-3.02,67.66,1963,2403,1999,404,119490,2.01,1440,0.60 ,4034,10015,-5981,2338,1747,-0.098812908,-0.030229361
5852,元大銀,2009/07,表現穩健,12.14,21500,345278,23195,356,243507,294053,231307,6.72,0.1,78.66,2348,2824,2341,483,233655,1.21,4553,1.61 ,11694,11528,166,3671,1698,11.88554217,0.000480772
5854,合庫,2009/07,風險承受度稍弱,10.74,54855,2552287,107606,5102,1799820,2114318,1715792,4.22,0.2,81.15,28718,29772,25060,4712,1744510,1.71,17542,0.59 ,43907,39748,4159,26052,12885,3.165905266,0.001629519
5857,土銀,2009/07,風險承受度稍弱,11.27,25000,2090295,105182,4837,1635830,1802646,1567617,5.03,0.23,86.96,11609,14481,10951,3530,1579226,0.92,15711,1.08 ,23908,19546,4362,18978,10211,2.009857863,0.002086787
5858,臺銀,2009/07,表現穩健,11.79,45000,3841005,233294,2830,2079675,3297069,2003580,6.07,0.07,60.77,21689,24530,20821,3709,2025269,1.21,14807,0.60 ,337396,335587,1809,26290,18971,4.045881703,0.00047097
5862,板信銀,2009/07,風險承受度稍弱,7.19,9558,162657,8515,-309,124913,143881,116049,5.23,-0.19,80.66,5066,5491,5111,380,121115,4.53,2323,0.42 ,3836,4162,-326,1752,1250,-1.539877301,-0.002004217
5863,瑞興銀,2009/07,表現穩健,12.88,2100,40372,4137,34,27095,34503,26785,10.25,0.08,77.63,249,275,246,29,27034,1.02,373,1.36 ,626,592,34,452,213,7.029411765,0.000842168
5870,花旗台灣,2009/07,表現穩健,12.15,66000,216066,64958,-480,50557,141089,48422,30.06,-0.22,34.32,976,1024,967,57,49398,2.07,4351,4.25 ,4181,4801,-620,1240,733,-0.817741935,-0.002869494
5876,上海商銀,2009/07,表現穩健,12.02,24687,616800,64460,3420,355673,460953,317528,10.45,0.55,68.89,3205,3506,3049,457,320733,1.09,5203,1.48 ,9730,7282,2448,4674,2045,1.073937908,0.003968872
2801,彰銀,2009/06,風險承受度稍弱,10.13,62095,1441536,79636,2426,1029123,1204320,979612,5.52,0.17,81.34,15192,16937,14620,2317,994805,1.7,12754,0.75 ,15462,13798,1664,9815,5183,2.783653846,0.001154324
2807,渣打銀行,2009/06,風險承受度稍弱,9.22,24856,616700,31312,882,322100,488483,303617,5.08,0.14,62.16,5857,8291,6720,1570,309474,2.68,3110,0.38 ,11358,10924,434,6744,2846,8.98156682,0.000703746
2809,京城銀,2009/06,表現穩健,11.55,10512,162748,10881,-57,101887,137626,98318,6.69,-0.04,71.44,1661,2093,1735,358,99978,2.09,1222,0.58 ,2491,2551,-60,1619,752,-14.45,-0.000368668
2812,台中銀,2009/06,風險承受度稍弱,9.29,13719,291801,15576,249,212124,265574,206421,5.34,0.09,77.73,3004,3219,2815,405,209424,1.54,2756,0.86 ,5292,5116,176,3128,1417,9.721590909,0.000603151
2834,臺企銀,2009/06,風險承受度稍弱,10.20,38736,1164021,40728,871,870859,1017773,831076,3.5,0.07,81.66,20806,22396,21211,1185,851882,2.63,9361,0.42 ,12325,11566,759,8952,5199,4.944664032,0.00065205
2836,高雄銀,2009/06,風險承受度稍弱,10.98,5258,176020,9172,-197,138899,152669,128623,5.21,-0.11,84.25,2360,2718,2360,358,130983,2.07,1380,0.51 ,2220,2499,-279,1363,862,-1.795698925,-0.001585047
2837,凱基銀行,2009/06,表現穩健,15.59,27780,150185,17849,-5615,85613,124982,82132,11.88,-3.74,65.72,2808,3492,2400,1093,84940,4.11,3811,1.09 ,6401,12014,-5613,3565,1257,-0.411188313,-0.037373906
2838,聯邦銀,2009/06,風險承受度稍弱,8.45,23188,352711,17189,88,175175,289851,164662,4.87,0.02,56.81,4075,4497,4229,268,168737,2.67,1542,0.34 ,6435,7780,-1345,3571,1970,-1.190334572,-0.00381332
2845,遠東銀,2009/06,風險承受度稍弱,11.40,19338,334484,19888,498,223597,278969,203702,5.95,0.15,73.02,3557,4756,4172,584,207258,2.29,2707,0.57 ,6454,5954,500,3357,1860,2.994,0.00149484
2847,大眾銀,2009/06,#N/A,#N/A,27293,328702,22552,-130,237334,259454,216093,6.86,-0.04,83.29,3077,3156,2933,224,219170,1.44,2975,0.94 ,40169,40767,-598,3195,1909,-2.150501672,-0.001819277
2849,安泰銀,2009/06,風險承受度稍弱,10.75,16797,299499,17217,-1064,191674,239863,184353,5.75,-0.36,76.86,2615,2638,2342,297,186968,1.41,2688,1.02 ,8281,9570,-1289,3190,1950,-0.961986036,-0.004303854
2857,慶豐銀行,2009/06,#N/A,#N/A,5826,54746,-18913,-737,25246,67274,21827,-34.55,-1.35,32.44,3129,3377,3177,200,24956,13.53,1560,0.46 ,36176,36999,-823,885,730,-0.188335358,-0.015033062
2893,新光銀行,2009/06,風險承受度稍弱,11.01,19578,396111,21776,289,302208,358646,278441,5.5,0.07,77.64,4857,5242,4800,443,283298,1.85,3576,0.68 ,11760,11842,-82,3965,2158,-22.03658537,-0.000207013
28944,中輸銀,2009/06,表現穩健,36.66,12000,85641,18584,252,87006,0,81315,21.7,0.29,0,462,473,473,0,81777,0.58,621,1.31 ,689,654,35,295,146,4.257142857,0.000408683
2895,陽信銀,2009/06,風險承受度稍弱,8.56,12439,221230,10096,-533,165661,198772,155957,4.56,-0.24,78.46,4270,4645,4193,452,160228,2.9,1971,0.42 ,4058,4706,-648,2066,1503,-0.86882716,-0.002929078
2897,王道銀行,2009/06,表現穩健,14.10,23905,106357,24476,934,72174,62474,60414,23.01,0.88,96.7,534,554,536,18,60947,0.91,643,1.16 ,6306,5530,776,902,434,0.603092784,0.007296182
5827,華泰銀行,2009/06,風險承受度稍弱,10.18,6447,106150,6618,-99,82185,94269,79978,6.23,-0.09,84.84,1335,1431,1208,222,81314,1.76,715,0.50 ,2494,2596,-102,1108,708,-3.921568627,-0.000960904
5830,三信銀行,2009/06,風險承受度稍弱,10.94,3680,106438,4671,23,78310,97760,75266,4.39,0.02,76.99,1787,2083,1662,422,77053,2.7,934,0.45 ,1478,1461,17,1252,610,37.76470588,0.000159717
5835,國泰世華,2009/06,表現穩健,11.66,52277,1409332,88097,5315,802162,1212504,774629,6.25,0.38,63.89,5608,6532,5596,937,780238,0.84,7284,1.12 ,35310,32056,3254,10785,5087,1.751075599,0.002308895
5836,台北富邦銀,2009/06,風險承受度稍弱,10.95,43590,1311359,79470,3693,867982,1024742,805622,6.06,0.28,78.62,5152,5342,5305,37,810774,0.66,4288,0.80 ,28976,26118,2858,9413,5031,1.533240028,0.002179418
5838,華銀,2009/06,風險承受度稍弱,11.20,37809,1674357,80141,2763,1119592,1439268,1049743,4.79,0.17,72.94,21835,21325,19122,2203,1071578,1.99,11131,0.52 ,22852,21462,1390,13958,6757,5.18057554,0.000830169
5841,中信銀,2009/06,表現穩健,14.03,75103,1595467,120002,5136,887591,1198861,827564,7.52,0.32,69.03,6822,8375,7517,859,834386,1,9136,1.09 ,27460,24755,2705,12102,5462,2.454713494,0.001695428
5843,兆豐商銀,2009/06,風險承受度稍弱,11.40,64110,2340659,147499,6908,1451618,1455276,1279771,6.3,0.3,87.94,14351,15651,14468,1183,1294122,1.21,13626,0.87 ,22096,20216,1880,11351,5573,3.073404255,0.000803193
5844,一銀,2009/06,風險承受度稍弱,10.91,48290,1864267,87126,3350,1146095,1510093,1094270,4.67,0.18,72.46,17606,17380,15559,1821,1111876,1.56,9536,0.55 ,76526,74751,1775,11627,6268,3.01915493,0.000952117
5847,玉山銀,2009/06,風險承受度稍弱,10.66,31824,901553,47453,1136,560800,731257,545661,5.26,0.13,74.62,4291,4755,4348,407,549952,0.86,3572,0.75 ,11350,11001,349,7029,3988,8.713467049,0.00038711
5848,台新銀,2009/06,風險承受度稍弱,10.38,41750,827798,43406,1494,531976,694486,507720,5.24,0.18,73.11,5438,5545,4291,1254,513158,1.08,9021,1.63 ,17016,16402,614,8602,4470,6.729641694,0.000741727
5849,永豐銀行,2009/06,表現穩健,11.66,44818,979367,56591,369,618009,813996,596535,5.78,0.04,73.28,6616,7881,7723,158,603151,1.31,5323,0.68 ,34244,34545,-301,7428,4554,-9.548172757,-0.000307341
5850,日盛銀行,2009/06,風險承受度稍弱,11.08,12046,199493,11792,-5898,126016,174959,122499,5.91,-2.96,70.02,1962,2390,1991,399,124462,1.92,1435,0.60 ,3467,9374,-5907,2055,1547,-0.085999661,-0.029610062
5852,元大銀,2009/06,表現穩健,13.26,21500,330744,23083,264,240664,284065,227905,6.98,0.08,80.23,2384,2837,2431,405,230289,1.23,4507,1.59 ,10261,10154,107,3213,1525,15.77570093,0.000323513
5854,合庫,2009/06,風險承受度稍弱,10.39,54855,2534512,106431,4194,1822896,2096441,1740467,4.2,0.17,83.02,29038,30602,25505,5097,1769505,1.73,17571,0.57 ,39355,36091,3264,22763,11241,3.53002451,0.001287822
5857,土銀,2009/06,風險承受度稍弱,10.98,25000,2073441,103665,4035,1580617,1804008,1512991,5,0.19,83.87,12017,14716,11206,3510,1525008,0.96,15617,1.06 ,20668,17036,3632,16491,8919,2.084801762,0.001751678
5858,臺銀,2009/06,表現穩健,11.57,45000,3862383,230333,2390,2062862,3311995,1986525,5.96,0.06,59.98,20300,24202,20731,3472,2006825,1.21,13822,0.57 ,288654,287275,1379,22876,16459,4.653372009,0.000357033
5862,板信銀,2009/06,風險承受度稍弱,7.23,9558,164882,8507,-313,124479,143437,115604,5.16,-0.19,80.6,5097,5445,5149,296,120701,4.51,2320,0.43 ,3357,3661,-304,1512,1100,-1.355263158,-0.001843743
5863,瑞興銀,2009/06,表現穩健,12.52,2100,39865,4094,33,27311,34667,26998,10.27,0.08,77.88,251,269,244,25,27250,0.99,372,1.38 ,552,519,33,396,188,6.303030303,0.000827794
5870,花旗台灣,2009/06,表現穩健,35.50,50000,203360,49141,-251,51901,143079,49573,24.16,-0.12,34.65,1073,1139,1056,84,50646,2.25,4415,3.88 ,3769,4142,-373,1101,654,-1.198391421,-0.001834186
5876,上海商銀,2009/06,表現穩健,11.75,24687,617583,63930,3055,363264,456100,325614,10.35,0.49,71.39,3316,3624,3094,530,328930,1.1,5077,1.40 ,8801,6578,2223,4037,1815,0.999550157,0.003599516
2801,彰銀,2009/05,風險承受度稍弱,10.13,62095,1451638,82874,1853,995084,1180816,945707,5.71,0.13,80.09,15899,17006,14860,2146,961606,1.77,13017,0.77 ,13161,11904,1257,8356,4442,3.113762928,0.000865918
2807,渣打銀行,2009/05,風險承受度稍弱,9.22,24856,652100,31094,644,323382,518669,304729,4.77,0.1,58.75,5850,8268,6673,1595,310579,2.66,3226,0.39 ,9348,9086,262,5788,2340,13.16030534,0.000401779
2809,京城銀,2009/05,表現穩健,11.55,10512,162404,10864,-73,100147,137687,96419,6.69,-0.04,70.03,1854,2401,1928,474,98273,2.44,1400,0.58 ,2053,2128,-75,1372,643,-9.72,-0.000461811
2812,台中銀,2009/05,風險承受度稍弱,9.29,13719,299178,15551,62,213323,267922,205963,5.2,0.02,76.87,2968,3374,2815,560,208931,1.62,2726,0.81 ,4561,4516,45,2641,1220,31.57777778,0.000150412
2834,臺企銀,2009/05,風險承受度稍弱,10.20,38736,1173199,40517,678,853426,999815,813979,3.45,0.06,81.41,20540,23312,21436,1876,834519,2.79,9092,0.39 ,10357,9729,628,7580,4475,4.944267516,0.000535289
2836,高雄銀,2009/05,風險承受度稍弱,10.98,5258,179220,9236,-143,133288,153915,122874,5.15,-0.08,79.83,2032,2404,2032,372,124906,1.92,1250,0.52 ,1867,2084,-217,1163,743,-1.935483871,-0.001210802
2837,凱基銀行,2009/05,表現穩健,15.59,27780,152324,18927,-4334,87054,126247,83360,12.43,-2.85,66.03,2988,3814,2820,994,86348,4.42,3484,0.91 ,5510,9841,-4331,3025,1075,-0.450242438,-0.028432814
2838,聯邦銀,2009/05,風險承受度稍弱,8.45,23188,362675,17175,65,176029,291154,166372,4.74,0.02,57.14,3889,4503,4099,404,170261,2.65,1537,0.34 ,5564,6760,-1196,3042,1684,-1.135451505,-0.003297718
2845,遠東銀,2009/05,風險承受度稍弱,11.40,23413,336949,19824,394,220125,278727,199506,5.88,0.12,71.58,3587,4827,4204,624,203093,2.38,2669,0.55 ,5717,5318,399,2858,1605,3.140350877,0.001184155
2847,大眾銀,2009/05,#N/A,#N/A,27293,314909,22528,-198,238022,251289,214193,7.15,-0.06,85.24,3303,3561,3308,253,217497,1.64,3273,0.92 ,34411,34874,-463,2722,1656,-2.30237581,-0.001470266
2849,安泰銀,2009/05,風險承受度稍弱,10.75,16797,299155,17019,-1271,192426,232539,184180,5.69,-0.42,79.2,2667,2690,2360,330,186847,1.44,2725,1.01 ,7175,8628,-1453,2658,1674,-0.677219546,-0.004857014
2857,慶豐銀行,2009/05,#N/A,#N/A,5826,67478,-19228,-1047,37712,68627,23439,-28.5,-1.55,34.15,13952,14493,14222,271,37392,38.76,5235,0.36 ,27083,28208,-1125,563,624,0.054222222,-0.016672101
2893,新光銀行,2009/05,風險承受度稍弱,11.01,19578,399214,21626,274,298941,357526,274748,5.42,0.07,76.85,4979,5339,4916,423,279727,1.91,3652,0.68 ,10667,10712,-45,3274,1861,-31.4,-0.000112721
28944,中輸銀,2009/05,表現穩健,36.66,12000,83768,18543,274,84767,0,79123,22.14,0.33,0,459,470,470,0,79582,0.59,555,1.18 ,574,523,51,255,123,2.588235294,0.000608824
2895,陽信銀,2009/05,風險承受度稍弱,8.56,12439,225395,10160,-471,166263,200740,154786,4.51,-0.21,77.11,4346,4757,4274,483,159133,2.99,1928,0.41 ,3427,3995,-568,1755,1299,-0.802816901,-0.00252002
2897,王道銀行,2009/05,表現穩健,14.10,23905,114924,24777,1067,74097,62026,61742,21.56,0.93,99.54,559,571,561,10,62301,0.92,642,1.12 ,4835,3903,932,786,391,0.423819742,0.008109707
5827,華泰銀行,2009/05,風險承受度稍弱,10.18,6447,108141,6607,-110,81478,94445,79284,6.11,-0.1,83.95,1325,1466,1188,278,80609,1.82,698,0.48 ,2082,2194,-112,928,613,-2.8125,-0.001035685
5830,三信銀行,2009/05,風險承受度稍弱,10.94,3680,107140,4675,21,77368,97440,74301,4.36,0.02,76.25,1859,2157,1666,491,76160,2.83,1008,0.47 ,1255,1237,18,1067,521,30.33333333,0.000168004
5835,國泰世華,2009/05,表現穩健,11.66,52277,1412863,87375,3978,782024,1205773,752995,6.18,0.28,62.45,5530,6560,5519,1041,758525,0.86,7677,1.17 ,31044,28974,2070,9273,4349,2.378743961,0.00146511
5836,台北富邦銀,2009/05,風險承受度稍弱,10.95,43590,1348956,84892,3067,872444,1033618,805230,6.29,0.23,77.9,5962,6009,5963,46,811192,0.74,4493,0.75 ,25441,23135,2306,8036,4310,1.615784909,0.00170947
5838,華銀,2009/05,風險承受度稍弱,11.20,37809,1671698,80436,2611,1122289,1423197,1051887,4.81,0.16,73.91,22099,21323,18134,3189,1073986,1.99,11089,0.52 ,19895,18456,1439,11963,5792,4.288394719,0.000860801
5841,中信銀,2009/05,表現穩健,14.03,75103,1705356,120303,4375,915613,1207095,853928,7.05,0.26,70.74,7038,8658,7732,926,860966,1.01,9183,1.06 ,22802,20455,2347,10337,4724,2.391563698,0.001376252
5843,兆豐商銀,2009/05,風險承受度稍弱,11.40,64110,2353869,146311,5717,1459153,1485959,1283262,6.22,0.24,86.36,13872,15527,14434,1092,1297134,1.2,13099,0.84 ,18919,17528,1391,9609,4792,3.462976276,0.000590942
5844,一銀,2009/05,風險承受度稍弱,10.91,48290,1873944,87833,2745,1148351,1475803,1097234,4.69,0.15,74.35,17166,17749,15212,2537,1114400,1.59,9407,0.53 ,72472,71039,1433,9869,5352,3.152128402,0.000764697
5847,玉山銀,2009/05,風險承受度稍弱,10.66,31824,888105,47474,924,550064,705335,534575,5.35,0.1,75.79,4268,4874,4315,559,538843,0.9,3496,0.72 ,9564,9317,247,5963,3427,10.26720648,0.00027812
5848,台新銀,2009/05,風險承受度稍弱,10.38,41750,854086,43045,1067,528432,699734,502322,5.04,0.12,71.79,5569,5714,4349,1364,507891,1.12,8959,1.57 ,14974,14642,332,7327,3880,10.38253012,0.00038872
5849,永豐銀行,2009/05,表現穩健,11.66,44818,985911,56418,171,619395,813938,596651,5.72,0.02,73.3,7336,9695,9500,195,603987,1.61,6465,0.67 ,29483,29747,-264,6244,3972,-8.606060606,-0.000267773
5850,日盛銀行,2009/05,風險承受度稍弱,11.08,15181,207290,2441,-5853,125468,191271,121897,1.18,-2.82,63.73,1852,2291,1862,429,123749,1.85,1469,0.64 ,2902,8738,-5836,1769,1341,-0.073337903,-0.028153794
5852,元大銀,2009/05,表現穩健,13.26,21500,338276,23046,218,235689,290181,226950,6.81,0.06,78.21,2324,2939,2387,553,229274,1.28,4443,1.51 ,9054,8981,73,2760,1350,19.31506849,0.0002158
5854,合庫,2009/05,風險承受度稍弱,10.39,54855,2588428,110398,3478,1822929,2112321,1741014,4.27,0.13,82.42,28932,31543,25405,6139,1769946,1.78,17547,0.56 ,35428,32767,2661,19428,9574,3.703119128,0.001028037
5857,土銀,2009/05,風險承受度稍弱,10.98,25000,2096921,107085,3574,1602489,1796901,1533870,5.11,0.17,85.36,12213,15254,11364,3890,1546084,0.99,15649,1.03 ,17536,14364,3172,14070,7650,2.023959647,0.001512694
5858,臺銀,2009/05,表現穩健,11.57,45000,3844538,232420,1443,2063750,3270949,1984683,6.05,0.04,60.68,20597,23313,19703,3610,2005281,1.16,13661,0.59 ,254254,253331,923,19435,13984,5.905742145,0.000240081
5862,板信銀,2009/05,風險承受度稍弱,7.23,9558,167605,8531,-292,124082,145652,114804,5.09,-0.17,78.82,5026,5509,5124,385,119830,4.6,2310,0.42 ,2874,3143,-269,1284,945,-1.260223048,-0.001604964
5863,瑞興銀,2009/05,表現穩健,12.52,2100,40523,4196,24,27728,35352,27392,10.35,0.06,77.48,249,291,259,32,27641,1.05,370,1.27 ,474,450,24,336,163,7.208333333,0.000592256
5870,花旗台灣,2009/05,表現穩健,35.50,50000,212700,48841,-653,53727,146137,50921,22.96,-0.31,34.84,1455,1534,1447,87,52376,2.93,4889,3.19 ,2688,3432,-744,965,567,-0.534946237,-0.003497884
5876,上海商銀,2009/05,表現穩健,11.75,24687,606560,62301,1836,351005,451345,311798,10.27,0.3,69.08,3556,4059,3360,699,315354,1.29,5247,1.29 ,6700,5621,1079,3415,1586,1.695088044,0.001778884
